creator,video_title,link,upload_date,period,food_type,portion_size,views,likes,comments,food_quantity,calories
Nikocado Avocado,GALAXY PIZZA • SHANE DAWSON REMAKE • Mukbang & Recipe,https://www.youtube.com/watch?v=4sCTzP7xvyM,2017-03-01,early,pizza,extreme,100058,1546,461,,
Nikocado Avocado,DIY HOT CHEETOS MOZZARELLA STICKS • Mukbang & Recipe,https://www.youtube.com/watch?v=z4OQZOVIULE,2017-02-28,early,mixed/unknown,extreme,443408,6294,1242,,
Nikocado Avocado,Fire Takis Pizza & Noodles • MUKBANG,https://www.youtube.com/watch?v=aaAS_QM083M,2017-02-27,early,pizza,large,200394,2937,1853,500 calories challenge meal: 1 large hot & spicy takis pizza & a huge bowl of takis noodles or takis pasta (made from my takis noodle challenge: https://www,3500
Nikocado Avocado,KFC Popcorn Chicken & Cool Ranch Wrap • MUKBANG,https://www.youtube.com/watch?v=9lgbluB_4gw,2017-02-27,early,fried chicken,extreme,139069,2348,653,,
Nikocado Avocado,HOT DORITOS CHEESY PIZZA • Mukbang & Recipe,https://www.youtube.com/watch?v=hbY71KdRFS8,2017-02-26,early,pizza,extreme,436944,6137,1083,,
Nikocado Avocado,Ultra Gooey Cheesy Pepperoni Pizza • MUKBANG,https://www.youtube.com/watch?v=997KaEACM2s,2017-02-26,early,pizza,extreme,114389,1765,457,,
Nikocado Avocado,CREAMY SHRIMP ALFREDO • Mukbang & Recipe,https://www.youtube.com/watch?v=5cgBNHz77Qc,2017-02-25,early,mixed/unknown,extreme,580115,6734,1246,,
Nikocado Avocado,PAD THAI NOODLES • ผัดไทย • Mukbang & Recipe,https://www.youtube.com/watch?v=qSV8orBTwPM,2017-02-24,early,ramen/noodles,extreme,211559,3828,768,,
Nikocado Avocado,CHEESE STUFFED TAKIS • Mukbang & Recipe,https://www.youtube.com/watch?v=eFO0oqCQKgE,2017-02-22,early,mixed/unknown,extreme,3882546,43187,6860,,
Nikocado Avocado,GALAXY CHEESE QUESADILLA • Mukbang & Recipe,https://www.youtube.com/watch?v=G_zyrgq3fpw,2017-02-21,early,mixed/unknown,extreme,234241,3567,919,,
Nikocado Avocado,McBacon Triple & McFlurry • MUKBANG,https://www.youtube.com/watch?v=A9Yv4ql1Gko,2017-02-20,early,mixed/unknown,large,125962,2126,640,000 calories,2000
Nikocado Avocado,Hot Cheetos Sushi Challenge • MUKBANG,https://www.youtube.com/watch?v=0TZbhY6NZ_k,2017-02-19,early,mixed/unknown,extreme,366737,4669,1171,,
Nikocado Avocado,20 Avocados • MUKBANG,https://www.youtube.com/watch?v=RvC0csrXSvM,2017-02-18,early,mixed/unknown,extreme,123083,2720,814,,
Nikocado Avocado,"Cake, Cookies, & Croissants • MUKBANG",https://www.youtube.com/watch?v=tuheAUv6pd4,2017-02-17,early,dessert/sweets,extreme,362165,4608,896,,
Nikocado Avocado,GALAXY SUSHI • SHANE DAWSON REMAKE • Mukbang & Recipe,https://www.youtube.com/watch?v=d48glJoft1Y,2017-02-16,early,mixed/unknown,extreme,543511,6533,1129,,
Nikocado Avocado,HE SAID YES • Mukbang & Recipe,https://www.youtube.com/watch?v=0m9anQsmKqU,2017-02-15,early,mixed/unknown,large,2527681,29946,8567,000 calories of creamy noodles,3000
Nikocado Avocado,Dunkin' Donuts • MUKBANG,https://www.youtube.com/watch?v=L4KKN8OhysI,2017-02-14,early,dessert/sweets,extreme,153539,2478,405,6 donuts for dinner,
Nikocado Avocado,DRUNK COOKING • Mukbang & Recipe,https://www.youtube.com/watch?v=NXtWsctC_lw,2017-02-14,early,mixed/unknown,extreme,275742,4118,1314,,
Nikocado Avocado,Drunk • Korean Fire Noodle Challenge • MUKBANG,https://www.youtube.com/watch?v=nHspv8oPXJs,2017-02-13,early,ramen/noodles,extreme,1472828,14635,4662,,
Nikocado Avocado,My Compulsive Eating (Not Appropriate For Children),https://www.youtube.com/watch?v=QOOs84gk-iM,2017-02-12,early,mixed/unknown,unknown,303938,4583,1424,,
Nikocado Avocado,KFC Box • MUKBANG,https://www.youtube.com/watch?v=u4YcevsRvWk,2017-02-11,early,fried chicken,extreme,375219,4331,843,,
Nikocado Avocado,Pizza & Chips • MUKBANG,https://www.youtube.com/watch?v=p41eMzBb-g4,2017-02-10,early,pizza,super extreme,123716,1825,329,000 calorie challenge and was filmed after staying up all night (no sleeping allowed,10000
Nikocado Avocado,Dunkin' Donuts • MUKBANG,https://www.youtube.com/watch?v=5TFYawasX3A,2017-02-09,early,dessert/sweets,extreme,192816,2427,642,,
Nikocado Avocado,McDonald's • MUKBANG,https://www.youtube.com/watch?v=CGVz1O4gy2g,2017-02-08,early,mixed/unknown,super extreme,583547,6665,3372,000 calories,10000
Nikocado Avocado,Eating Pizza & Talking About Vegans • MUKBANG,https://www.youtube.com/watch?v=QKRzrnAMmWI,2017-02-07,early,pizza,large,228594,2754,1061,000 calorie; 000 calorie challenge,3000
Nikocado Avocado,HOT CHEETOS CHICKEN WINGS • Mukbang & Recipe,https://www.youtube.com/watch?v=DYh838P7kk8,2017-02-06,early,fried chicken,extreme,151749,2466,1020,,
Nikocado Avocado,HOT CHEETOS QUESADILLA • Mukbang & Recipe,https://www.youtube.com/watch?v=DlCl_kENa38,2017-02-05,early,mixed/unknown,extreme,621214,7068,1818,,
Nikocado Avocado,Taco Bell • MUKBANG,https://www.youtube.com/watch?v=d2uNdYrAk3g,2017-02-04,early,taco/burrito,extreme,91244,1563,625,,
Nikocado Avocado,Popeyes • MUKBANG,https://www.youtube.com/watch?v=nDVPpkTiD9A,2017-02-03,early,mixed/unknown,extreme,186283,2563,909,,
Nikocado Avocado,Jollibee • MUKBANG,https://www.youtube.com/watch?v=YwUTf0hahUc,2017-02-03,early,mixed/unknown,extreme,411922,6055,1658,,
Nikocado Avocado,Arby's • MUKBANG,https://www.youtube.com/watch?v=6WQWGMYn9YM,2017-02-02,early,mixed/unknown,extreme,241954,3116,936,,
Nikocado Avocado,Fire Takis Noodle Challenge • MUKBANG,https://www.youtube.com/watch?v=657_-6pKkUo,2017-02-01,early,ramen/noodles,large,3972838,37030,23147,000 calories of noodles,2000
Nikocado Avocado,My First Time At Jack In The Box • MUKBANG,https://www.youtube.com/watch?v=BcFM0bateJE,2017-01-31,early,mixed/unknown,extreme,128021,2072,788,,
Nikocado Avocado,Hot Cheetos Noodle Challenge • MUKBANG,https://www.youtube.com/watch?v=I80u2lLfoeE,2017-01-31,early,ramen/noodles,large,644190,6128,1456,000 calories in total) with half a bag of flamin' hot cheetos,2000
Nikocado Avocado,Fire Hot Takis Corn On The Cob Challenge • MUKBANG,https://www.youtube.com/watch?v=HM78nXevKyk,2017-01-30,early,mixed/unknown,extreme,327628,4021,711,,
Nikocado Avocado,"10,000 Calorie Challenge",https://www.youtube.com/watch?v=cjWhbC3zaEg,2017-01-29,early,mixed/unknown,super extreme,2452977,35637,6415,000 calorie challenge yes; 000 calorie challenge; 000 calories of food,10000
Nikocado Avocado,In-N-Out Burger • MUKBANG,https://www.youtube.com/watch?v=rUwurxLrg2M,2017-01-28,early,burger,extreme,261814,3676,875,,
Nikocado Avocado,Burger King • MUKBANG,https://www.youtube.com/watch?v=nRsuJln9zqg,2017-01-27,early,burger,extreme,187876,2832,798,,
Nikocado Avocado,Eat Breakfast Food With Me • MUKBANG,https://www.youtube.com/watch?v=HzG2UEuBTNw,2017-01-26,early,mixed/unknown,extreme,227112,3312,829,,
Nikocado Avocado,Quitting My Vegan Diet On Camera • MUKBANG,https://www.youtube.com/watch?v=6Z4MF43K3W0,2017-01-25,early,mixed/unknown,extreme,516123,8066,2757,200 pounds,
Nikocado Avocado,Flamin' Hot Cheetos Pizza • MUKBANG,https://www.youtube.com/watch?v=WPj6M1I83_k,2017-01-25,early,pizza,extreme,141089,2145,1306,,
Nikocado Avocado,Taco Bell • MUKBANG,https://www.youtube.com/watch?v=1bjNk45BaVs,2017-01-24,early,taco/burrito,extreme,345174,4417,1149,,
Nikocado Avocado,Panda Express • MUKBANG,https://www.youtube.com/watch?v=k6IyjaZjYNk,2017-01-23,early,mixed/unknown,extreme,1557726,16610,2964,,
Nikocado Avocado,El Pollo Loco With Wendy's Eating Show • MUKBANG,https://www.youtube.com/watch?v=BC14xTp2POI,2017-01-22,early,mixed/unknown,extreme,253917,4368,1317,,
Nikocado Avocado,First Class Airplane • Wine & Dine With Me • ASMR MUKBANG,https://www.youtube.com/watch?v=weLusbiSCHE,2017-01-21,early,mixed/unknown,extreme,121321,2151,746,,
Nikocado Avocado,Airport • Fish Steak & Sautéed Veggies • MUKBANG,https://www.youtube.com/watch?v=O95ec_hL8BI,2017-01-20,early,mixed/unknown,extreme,65548,1434,688,,
Nikocado Avocado,Breaking Vegan • The Benefits Of Eating Meat Again,https://www.youtube.com/watch?v=t2Wjrmr93TA,2017-01-19,early,mixed/unknown,unknown,371182,4887,2639,,
Nikocado Avocado,McDonald's Breakfast • Wake Up With Me • MUKBANG,https://www.youtube.com/watch?v=qAFPHIw7Jgg,2017-01-19,early,mixed/unknown,extreme,74507,1419,726,,
Nikocado Avocado,Quitting Vegan • Our First Time Eating Mozzarella Sticks In 10 Years • MUKBANG,https://www.youtube.com/watch?v=TC38M4pNoRc,2017-01-18,early,mixed/unknown,extreme,110601,1620,539,,
Nikocado Avocado,"Oreo Cake, Donuts, & Cheese Balls • MUKBANG",https://www.youtube.com/watch?v=9jjJk46r7kg,2017-01-18,early,dessert/sweets,extreme,527092,8332,1576,,
Nikocado Avocado,Quitting Vegan • Our First Time Eating Pizza in 10 Years • MUKBANG,https://www.youtube.com/watch?v=-zHUBPRDo9A,2017-01-17,early,pizza,extreme,212201,3246,1881,,
Nikocado Avocado,"OPENING $1,000 MYSTERY BOX",https://www.youtube.com/watch?v=g0A5-XViVlw,2017-01-17,early,mixed/unknown,unknown,60754,1364,221,,
Nikocado Avocado,DRUNK • MOZZARELLA CHEESE STICKS • Mukbang & Recipe,https://www.youtube.com/watch?v=44e3xN76IsA,2017-01-16,early,mixed/unknown,extreme,192859,2997,1639,,
Nikocado Avocado,Sushi Sushi Sushi • MUKBANG,https://www.youtube.com/watch?v=cFZqAj3ACHI,2017-01-15,early,mixed/unknown,extreme,539921,5844,1458,,
Nikocado Avocado,Cheesiest Mac & Cheese • MUKBANG,https://www.youtube.com/watch?v=qOogo1ut1mk,2017-01-14,early,mixed/unknown,large,192262,2330,761,800 calories in front of me,2800
Nikocado Avocado,FRIED FOOD • Mukbang & Recipe,https://www.youtube.com/watch?v=jIMgWN96p_A,2017-01-13,early,mixed/unknown,large,222189,2355,735,000 calories worth of rice,2000
Nikocado Avocado,SPICY FIRE CHICKEN CHEESE NOODLE • Mukbang & Recipe,https://www.youtube.com/watch?v=cM4LITZoZSc,2017-01-12,early,ramen/noodles,extreme,225681,3623,2262,,
Nikocado Avocado,Avocado Challenge • MUKBANG,https://www.youtube.com/watch?v=BR-5tF3wgnQ,2017-01-11,early,mixed/unknown,extreme,189068,2540,624,,
Nikocado Avocado,Vegan Eats Fish For The 1st Time In 20 Years • MUKBANG,https://www.youtube.com/watch?v=3N6J0cxjqGM,2017-01-10,early,mixed/unknown,extreme,131099,2343,1788,,
Nikocado Avocado,"Trisha Paytas Music Video Violin Cover • ""Warrior""",https://www.youtube.com/watch?v=GXqc7e1M4DM,2017-01-09,early,mixed/unknown,unknown,1800466,50540,7230,,
Nikocado Avocado,Vegan Eats Egg For The 1st Time In 20 Years • MUKBANG,https://www.youtube.com/watch?v=SfoqhDEVgf4,2017-01-08,early,mixed/unknown,extreme,936147,16543,5762,,
Nikocado Avocado,DAILY MAIL CALLS ME 'BIZARRE' EX-VEGAN • My Reaction,https://www.youtube.com/watch?v=HRBldfB2VBY,2017-01-07,early,mixed/unknown,unknown,113508,1789,1167,,
Nikocado Avocado,6 CHEESY HOT DOGS • Mukbang & Recipe,https://www.youtube.com/watch?v=FEyr_Jm16Fk,2017-01-06,early,mixed/unknown,extreme,110443,1526,745,,
Nikocado Avocado,GIANT CHEESY PIZZA • Mukbang & Recipe,https://www.youtube.com/watch?v=93lxUkQdcPM,2017-01-05,early,pizza,super extreme,112844,1484,525,,
Nikocado Avocado,BAKED CHEESY PASTA • Mukbang & Recipe,https://www.youtube.com/watch?v=SvolxQGfDqw,2017-01-04,early,mixed/unknown,large,106649,1500,526,000 calories worth of warm,2000
Nikocado Avocado,WHY VEGANISM IS WRONG & MAKES PEOPLE GO CRAZY,https://www.youtube.com/watch?v=jq8jAccUQaE,2017-01-03,early,mixed/unknown,unknown,653495,6399,3522,,
Nikocado Avocado,CHEESY BACON & CHEESE • Mukbang & Recipe,https://www.youtube.com/watch?v=AgALu0wnmig,2017-01-02,early,mixed/unknown,extreme,131843,1507,647,,
Nikocado Avocado,Chicken Nugget Challenge • MUKBANG,https://www.youtube.com/watch?v=xgKxt8tdLW0,2017-01-01,early,fried chicken,extreme,235918,3296,1848,,
Nikocado Avocado,I DON'T WANT TO BE VEGAN ANYMORE,https://www.youtube.com/watch?v=AlDsPNchYzQ,2016-12-31,early,mixed/unknown,unknown,1102356,15321,7743,,
Nikocado Avocado,Stir Fried Noodles • MUKBANG,https://www.youtube.com/watch?v=vkqro3EFdfE,2016-12-31,early,ramen/noodles,extreme,63363,934,346,,
Nikocado Avocado,15 Rice Paper Rolls • MUKBANG,https://www.youtube.com/watch?v=Ko4YDhnvKyg,2016-12-30,early,mixed/unknown,extreme,149698,2055,442,,
Nikocado Avocado,Massive Vietnamese Pho Noodle Challenge  • MUKBANG,https://www.youtube.com/watch?v=xI1KURsjJ6M,2016-12-29,early,ramen/noodles,large,99484,1364,492,000 calories of pho noodles (not including the bacon,3000
Nikocado Avocado,How Fat Will I Get In The Future?,https://www.youtube.com/watch?v=f2Uh8s8wqao,2016-12-28,early,mixed/unknown,unknown,153833,1732,736,,
Nikocado Avocado,Drunk • Black Bean Noodle 짜장면 • MUKBANG,https://www.youtube.com/watch?v=x4SkpKGmeGs,2016-12-27,early,ramen/noodles,large,200387,2795,956,000 calorie bowl of korean black bean noodles (or jajangmyeon) on an empty stomach,3000
Nikocado Avocado,Opening Christmas Presents 2016 • MUKBANG,https://www.youtube.com/watch?v=vxhXwvx8lwE,2016-12-26,early,mixed/unknown,extreme,230679,3893,1280,,
Nikocado Avocado,Christmas Day Chicken With My Boyfriend • MUKBANG,https://www.youtube.com/watch?v=FsTmtOM8Ntg,2016-12-25,early,fried chicken,extreme,133538,2210,721,,
Nikocado Avocado,CHEESIEST QUESADILLA • Mukbang & Recipe,https://www.youtube.com/watch?v=faC9haB48Yg,2016-12-24,early,mixed/unknown,extreme,126176,1858,441,,
Nikocado Avocado,"Bacon, Pork Belly, & Cheesy Pasta • MUKBANG",https://www.youtube.com/watch?v=CG6yTx8xe2Y,2016-12-23,early,mixed/unknown,extreme,527169,7563,1478,,
Nikocado Avocado,Christmas Dinner • MUKBANG,https://www.youtube.com/watch?v=mdWJ_gaXsWA,2016-12-22,early,mixed/unknown,extreme,164241,2530,455,,
Nikocado Avocado,Buttermilk 3-Cheese Stuffed Shells • MUKBANG,https://www.youtube.com/watch?v=GDN5geGmwU4,2016-12-21,early,mixed/unknown,extreme,92839,1750,802,,
Nikocado Avocado,MEXICAN NACHO GUACAMOLE • Mukbang & Recipe,https://www.youtube.com/watch?v=RsBvYQq2e7s,2016-12-20,early,mixed/unknown,extreme,307150,4276,1182,,
Nikocado Avocado,Bloody Pasta • MUKBANG,https://www.youtube.com/watch?v=qkiN6ty77-g,2016-12-19,early,mixed/unknown,extreme,137139,2139,1237,,
Nikocado Avocado,FETTUCCINE ALFREDO PASTA • Mukbang & Recipe,https://www.youtube.com/watch?v=o9rFb-E_IWE,2016-12-18,early,mixed/unknown,extreme,173684,2721,530,,
Nikocado Avocado,100 SUSHI CHALLENGE • Mukbang & Recipe,https://www.youtube.com/watch?v=mQI9-jcmnCk,2016-12-17,early,mixed/unknown,extreme,478160,6663,1782,,
Nikocado Avocado,Korean Tteokbokki Noodle 떡볶이 • MUKBANG,https://www.youtube.com/watch?v=E1Ab44ttT8Q,2016-12-16,early,ramen/noodles,large,70180,1004,220,800 calories,1800
Nikocado Avocado,CHEESY SPICY RICE CAKE NOODLE • Mukbang & Recipe,https://www.youtube.com/watch?v=1EN9LQy-0L4,2016-12-15,early,ramen/noodles,extreme,71419,1144,489,,
Nikocado Avocado,DEEP FRIED CHEESE STICKS • Mukbang & Recipe,https://www.youtube.com/watch?v=eFsl6M-S9oI,2016-12-14,early,mixed/unknown,extreme,323410,4487,1002,,
Nikocado Avocado,"Noodles, Sushi, & Spring Roll • MUKBANG",https://www.youtube.com/watch?v=YEkDr8KnFC0,2016-12-13,early,ramen/noodles,extreme,99908,1645,832,,
Nikocado Avocado,Creamy Avocado Pizza • MUKBANG,https://www.youtube.com/watch?v=TWw4HQPZFE4,2016-12-12,early,pizza,large,77872,1212,262,000 calories of pasta,2000
Nikocado Avocado,World's Hottest Pepper Challenge (Warning: Extreme) • MUKBANG,https://www.youtube.com/watch?v=t-cEpSefX98,2016-12-11,early,mixed/unknown,large,219514,3442,1126,000 calories of pasta,2000
Nikocado Avocado,DRUNK • NOODLE STIR FRY • Mukbang & Recipe,https://www.youtube.com/watch?v=w3fb6zvPKto,2016-12-10,early,ramen/noodles,extreme,117294,2045,632,,
